"pid","trial","rule","rule_nr","rule_re","condition","trial_order","test","shape_var","colour_var","report_test"
"51","4","There is exactly one green rock.","2","Colour","3","1","1","1","1","NULL"
"51","4","There is exactly one green rock.","2","Colour","3","1","2","3","3","I know that the green triangle works on its own so i wanted to include it in the arrangement.I then added two different shapes of different colours to see if that makes a difference and does not allow it to work"
"51","4","There is exactly one green rock.","2","Colour","3","1","3","3","3","Same as the previous answer, I added two different shapes of different colours to the green triangle to see if that changes anything. If it does, it means the green triangle is not the only factor"
"51","4","There is exactly one green rock.","2","Colour","3","1","4","3","2","I tried to see if adding another green block would still work or if both other shapes needed to be different colours"
"51","4","There is exactly one green rock.","2","Colour","3","1","5","3","2","Trying to see if using two blocks of the same colour stops the radiation from happening or not"
"51","4","There is exactly one green rock.","2","Colour","3","1","6","3","2","Trying to see if the previous arrangement only works for purple colour or if it would work for the red colour too"
"51","4","There is exactly one green rock.","2","Colour","3","1","7","1","3","Trying to see if it would work if the shapes were all the same or if they need to be different shapes"
"51","4","There is exactly one green rock.","2","Colour","3","1","8","3","1","Trying to see if any arrangement would work as long as the other two shapes are not green"
"51","24","There are exactly three stick-shaped rocks.","16","Shape","3","2","1","1","1","NULL"
"51","24","There are exactly three stick-shaped rocks.","16","Shape","3","2","2","1","3","trying to see if it is just in purple that it works or other colours too
"
"51","24","There are exactly three stick-shaped rocks.","16","Shape","3","2","3","2","3","trying to see if it works without the long rectangle"
"51","24","There are exactly three stick-shaped rocks.","16","Shape","3","2","4","3","3","trying to see if it works with only one rectangle"
"51","24","There are exactly three stick-shaped rocks.","16","Shape","3","2","5","1","2","trying to see if it works with the same shape of same colour"
"51","24","There are exactly three stick-shaped rocks.","16","Shape","3","2","6","1","1","trying to see if it works as long as you repeat the same shapes and colour"
"51","24","There are exactly three stick-shaped rocks.","16","Shape","3","2","7","1","1","trying to see if it works on its own"
"51","24","There are exactly three stick-shaped rocks.","16","Shape","3","2","8","1","1","trying to see if it works with only two rather than three"
"51","17","There are exactly two square-shaped rocks.","12","Shape","3","3","1","1","1","NULL"
"51","17","There are exactly two square-shaped rocks.","12","Shape","3","3","2","1","1","trying to see if it works with 3 rather than just 2
"
"51","17","There are exactly two square-shaped rocks.","12","Shape","3","3","3","2","1","trying to see if it works with another shape from the same colour"
"51","17","There are exactly two square-shaped rocks.","12","Shape","3","3","4","1","1","trying to see if its the same shapes and different colours"
"51","17","There are exactly two square-shaped rocks.","12","Shape","3","3","5","1","2","trying to see if it works if you mix 2 different colours"
"51","17","There are exactly two square-shaped rocks.","12","Shape","3","3","6","2","3","trying to see if you add another shape to the winning combo"
"51","17","There are exactly two square-shaped rocks.","12","Shape","3","3","7","2","2","trying to see if it works with two cubes of the same colour"
"51","17","There are exactly two square-shaped rocks.","12","Shape","3","3","8","2","2","trying to see if it works if the extra shape would work if its the same colour as one of the cubes"
"52","25","There are exactly three purple rocks.","15","Colour","1","1","1","1","1","NULL"
"52","25","There are exactly three purple rocks.","15","Colour","1","1","2","1","1","Whether all the rocks need to be the same size and shape as they were in the example"
"52","25","There are exactly three purple rocks.","15","Colour","1","1","3","3","1","Whether all the rocks needed to be purple as in the example"
"52","25","There are exactly three purple rocks.","15","Colour","1","1","4","3","1","Whether sequence matters or not"
"52","25","There are exactly three purple rocks.","15","Colour","1","1","5","3","1","Whether sequence matters"
"52","25","There are exactly three purple rocks.","15","Colour","1","1","6","1","1","Haven't tried red yet "
"52","25","There are exactly three purple rocks.","15","Colour","1","1","7","2","1","Haven't tried two of the same shape and one different yet"
"52","25","There are exactly three purple rocks.","15","Colour","1","1","8","1","1","At this point I think it only works with purple rocks so I'm making combinations I haven't made before"
"52","11","There are exactly two square-shaped rocks.","12","Shape","1","2","1","1","1","NULL"
"52","11","There are exactly two square-shaped rocks.","12","Shape","1","2","2","2","1","Whether the rocks need to be red"
"52","11","There are exactly two square-shaped rocks.","12","Shape","1","2","3","1","2","Whether they need to be squares"
"52","11","There are exactly two square-shaped rocks.","12","Shape","1","2","4","1","1","Whether a red square was always necessary"
"52","11","There are exactly two square-shaped rocks.","12","Shape","1","2","5","1","2","I've learnt that a red square is not necessary so at this point I think it's just any square"
"52","11","There are exactly two square-shaped rocks.","12","Shape","1","2","6","1","2","Haven't tried this combination before"
"52","11","There are exactly two square-shaped rocks.","12","Shape","1","2","7","1","1","Checking if they don't just have to be the same shape instead of squares"
"52","11","There are exactly two square-shaped rocks.","12","Shape","1","2","8","1","1","I'm pretty sure it just has to be two squares"
"52","4","There is exactly one green rock.","2","Colour","1","3","1","1","1","NULL"
"52","4","There is exactly one green rock.","2","Colour","1","3","2","1","1","Does it have to be a triangle"
"52","4","There is exactly one green rock.","2","Colour","1","3","3","1","1","Does it have to be green"
"52","4","There is exactly one green rock.","2","Colour","1","3","4","1","2","Does it just have to include something green"
"52","4","There is exactly one green rock.","2","Colour","1","3","5","2","2","What if green is in minority"
"52","4","There is exactly one green rock.","2","Colour","1","3","6","2","2","Double checking whether it must include green"
"52","4","There is exactly one green rock.","2","Colour","1","3","7","1","3","I think the rule is it has to include green, the other rocks don't affect it at all"
"52","4","There is exactly one green rock.","2","Colour","1","3","8","1","1","Seeing if it also works with multiple green rocks"
"53","20","There are exactly three red rocks.","13","Colour","2","1","1","1","1","NULL"
"53","20","There are exactly three red rocks.","13","Colour","2","1","2","1","1","Entered this arrangement in error as i forgot you could remove the blocks by clicking on them. Sorry."
"53","20","There are exactly three red rocks.","13","Colour","2","1","3","1","3","Attempting to see whether the same shape blocks produce radiation."
"53","20","There are exactly three red rocks.","13","Colour","2","1","4","3","1","Testing to see whether the same colour of blocks produce radiation"
"53","20","There are exactly three red rocks.","13","Colour","2","1","5","2","2","Trying to discover whether two square blocks and a triangle block of a different colour produce radiation"
"53","20","There are exactly three red rocks.","13","Colour","2","1","6","1","1","Trying three purple blocks to see if radiation is produced."
"53","20","There are exactly three red rocks.","13","Colour","2","1","7","1","1","Trying three blue blocks to see whether radiation is produced."
"53","20","There are exactly three red rocks.","13","Colour","2","1","8","1","1","Colour seems to be important on this planet, trying three red stick blocks."
"53","17","There are exactly two square-shaped rocks.","12","Shape","2","2","1","1","1","NULL"
"53","17","There are exactly two square-shaped rocks.","12","Shape","2","2","2","1","1","Trying two triangles to see if shape is important."
"53","17","There are exactly two square-shaped rocks.","12","Shape","2","2","3","1","1","trying two sticks to see if colour is impoartant."
"53","17","There are exactly two square-shaped rocks.","12","Shape","2","2","4","1","1","Attempting to see whether two squares in blue produce radiation."
"53","17","There are exactly two square-shaped rocks.","12","Shape","2","2","5","1","1","Attempting to see whether two red squares produce radiation."
"53","17","There are exactly two square-shaped rocks.","12","Shape","2","2","6","1","2","Two squares of a different colour"
"53","17","There are exactly two square-shaped rocks.","12","Shape","2","2","7","1","3","Trying three squares of different colours."
"53","17","There are exactly two square-shaped rocks.","12","Shape","2","2","8","1","2","Two squares of different colours.
"
"53","3","There is exactly one stick-shaped rock.","4","Shape","2","3","1","1","1","NULL"
"53","3","There is exactly one stick-shaped rock.","4","Shape","2","3","2","1","1","Testing a triangle shape"
"53","3","There is exactly one stick-shaped rock.","4","Shape","2","3","3","1","1","Testing a square shape"
"53","3","There is exactly one stick-shaped rock.","4","Shape","2","3","4","1","1","Stick in purple"
"53","3","There is exactly one stick-shaped rock.","4","Shape","2","3","5","1","1","Stick in red"
"53","3","There is exactly one stick-shaped rock.","4","Shape","2","3","6","2","1","Stick and triangle in blue"
"53","3","There is exactly one stick-shaped rock.","4","Shape","2","3","7","2","1","Stick and square in blue"
"53","3","There is exactly one stick-shaped rock.","4","Shape","2","3","8","2","1","Stick and square in purple"
"54","20","There are exactly three square-shaped rocks.","18","Shape","2","1","1","1","1","NULL"
"54","20","There are exactly three square-shaped rocks.","18","Shape","2","1","2","3","1","Whether three red shapes caused the radiation or whether three square shapes caused the radiation"
"54","20","There are exactly three square-shaped rocks.","18","Shape","2","1","3","1","3","Whether three red shapes caused the radiation or whether three square shapes caused the radiation"
"54","20","There are exactly three square-shaped rocks.","18","Shape","2","1","4","1","1","Whether three squares of any colour combination cause the radiation"
"54","20","There are exactly three square-shaped rocks.","18","Shape","2","1","5","1","2","Whether less than three squares causes radiation"
"54","20","There are exactly three square-shaped rocks.","18","Shape","2","1","6","1","2","To confirm whether any colour combination causes radiation"
"54","20","There are exactly three square-shaped rocks.","18","Shape","2","1","7","1","1","To confirm whether any colour combination causes radiation"
"54","20","There are exactly three square-shaped rocks.","18","Shape","2","1","8","1","2","To confirm whether any colour combination causes radiation"
"54","0","There is exactly one red rock.","1","Colour","2","2","1","1","1","NULL"
"54","0","There is exactly one red rock.","1","Colour","2","2","2","1","1","To see if the same arrangement in a different colour causes radiation"
"54","0","There is exactly one red rock.","1","Colour","2","2","3","1","1","To see if the same arrangement in a different shape causes radiation"
"54","0","There is exactly one red rock.","1","Colour","2","2","4","1","1","To see if the same arrangement in a different shape causes radiation"
"54","0","There is exactly one red rock.","1","Colour","2","2","5","2","1"," To see if using more than one red shape causes radiation "
"54","0","There is exactly one red rock.","1","Colour","2","2","6","3","1","To see if more than one shape causes radiation"
"54","0","There is exactly one red rock.","1","Colour","2","2","7","1","1","To see if green shapes causes radiation"
"54","0","There is exactly one red rock.","1","Colour","2","2","8","2","1","to confirm only one shape causes radiation"
"54","12","There are exactly two stick-shaped rocks.","10","Shape","2","3","1","1","1","NULL"
"54","12","There are exactly two stick-shaped rocks.","10","Shape","2","3","2","1","1","to see if adding an extra shape causes radiation "
"54","12","There are exactly two stick-shaped rocks.","10","Shape","2","3","3","1","1","to see if removing a shape causes radiation "
"54","12","There are exactly two stick-shaped rocks.","10","Shape","2","3","4","1","1","to see if changing the colour causes radiation"
"54","12","There are exactly two stick-shaped rocks.","10","Shape","2","3","5","1","1","to confirm changing the colour causes radiation"
"54","12","There are exactly two stick-shaped rocks.","10","Shape","2","3","6","1","1","To check whether it works for shapes other than the sticks"
"54","12","There are exactly two stick-shaped rocks.","10","Shape","2","3","7","1","1","To check whether it works for shapes other than the sticks"
"54","12","There are exactly two stick-shaped rocks.","10","Shape","2","3","8","1","1","To check whether it works for shapes other than the sticks"
"55","16","There are exactly two purple rocks.","9","Colour","1","1","1","1","1","NULL"
"55","16","There are exactly two purple rocks.","9","Colour","1","1","2","1","2","Two shapes of the same colour and shape. I think that I should have added another purple triangle however to continue this pattern."
"55","16","There are exactly two purple rocks.","9","Colour","1","1","3","1","3","Judging by the last radiation inducing arrangement, I feel that maybe they ball just have to be the same shape."
"55","16","There are exactly two purple rocks.","9","Colour","1","1","4","1","3","All triangular in shape? As homogenous shape type was not correct."
"55","16","There are exactly two purple rocks.","9","Colour","1","1","5","2","1","All the same colour?"
"55","16","There are exactly two purple rocks.","9","Colour","1","1","6","2","2","Requirement to have two purple triangles at least?"
"55","16","There are exactly two purple rocks.","9","Colour","1","1","7","2","2","Again, same explanation as last one - two purple triangles and a shape of different form and colour. "
"55","16","There are exactly two purple rocks.","9","Colour","1","1","8","1","2","Same explanation as before but same shape"
"55","8","There is exactly one purple rock.","3","Colour","1","2","1","1","1","NULL"
"55","8","There is exactly one purple rock.","3","Colour","1","2","2","1","3","No specific reason for this one, just seeing what happens."
"55","8","There is exactly one purple rock.","3","Colour","1","2","3","1","3","Similar explanation for this one, same shape in three different colours."
"55","8","There is exactly one purple rock.","3","Colour","1","2","4","1","3","Same shape, three different colours"
"55","8","There is exactly one purple rock.","3","Colour","1","2","5","1","1","Trial and error for this one, seeing if it conforms to previous pattern."
"55","8","There is exactly one purple rock.","3","Colour","1","2","6","1","3","Same as number two, did not realise until i clicked."
"55","8","There is exactly one purple rock.","3","Colour","1","2","7","2","2","Checking against previous patterns that worked."
"55","8","There is exactly one purple rock.","3","Colour","1","2","8","2","3","Three different colours but only two shapes - seeing if this conforms or not."
"55","19","There are exactly three red rocks.","13","Colour","1","3","1","1","1","NULL"
"55","19","There are exactly three red rocks.","13","Colour","1","3","2","1","1","Checking whether same colour or same shape is needed."
"55","19","There are exactly three red rocks.","13","Colour","1","3","3","3","1","Only red rocks, no matter the shape?"
"55","19","There are exactly three red rocks.","13","Colour","1","3","4","2","2","Checking previous hypothesis again."
"55","19","There are exactly three red rocks.","13","Colour","1","3","5","3","2","Checking previous hypothesis again."
"55","19","There are exactly three red rocks.","13","Colour","1","3","6","2","1","Making sure shape does not matter."
"55","19","There are exactly three red rocks.","13","Colour","1","3","7","2","1","Appears that red hypothesis might be correct."
"55","19","There are exactly three red rocks.","13","Colour","1","3","8","2","1","Again same as before regarding red hypothesis."
"56","13","There are exactly two triangle-shaped rocks.","11","Shape","2","1","1","1","1","NULL"
"56","13","There are exactly two triangle-shaped rocks.","11","Shape","2","1","2","1","2","I wanted to see whether two triangles of any colour would work"
"56","13","There are exactly two triangle-shaped rocks.","11","Shape","2","1","3","2","2","I wanted to see if three shapes including two triangles would cause radiation"
"56","13","There are exactly two triangle-shaped rocks.","11","Shape","2","1","4","2","3","I wanted to see if there were any shapes in a three that would prevent radiation being caused, even if there were still two triangles"
"56","13","There are exactly two triangle-shaped rocks.","11","Shape","2","1","5","1","3","I wanted to check that three triangles would NOT cause radiation"
"56","13","There are exactly two triangle-shaped rocks.","11","Shape","2","1","6","1","1","I wanted to discover if you only needed one triangle to cause radiation"
"56","13","There are exactly two triangle-shaped rocks.","11","Shape","2","1","7","2","1","I wanted to see if having a third shape of the same colour as the two triangles would have a negative effect"
"56","13","There are exactly two triangle-shaped rocks.","11","Shape","2","1","8","2","2","Just checking the colour of the triangles wasn't critical"
"56","18","There are exactly three stick-shaped rocks.","16","Shape","2","2","1","1","1","NULL"
"56","18","There are exactly three stick-shaped rocks.","16","Shape","2","2","2","1","1","I am testing to see whether this is shape specific, but not colour specific - ie 3 sticks"
"56","18","There are exactly three stick-shaped rocks.","16","Shape","2","2","3","1","1","Just checking the other colour is OK too"
"56","18","There are exactly three stick-shaped rocks.","16","Shape","2","2","4","1","3","Seeing if mixed colours also are OK"
"56","18","There are exactly three stick-shaped rocks.","16","Shape","2","2","5","1","3","Checking if it's the quantity that's the key, rather than shape or colour"
"56","18","There are exactly three stick-shaped rocks.","16","Shape","2","2","6","1","2","Seeing if it all relates to sticks, rather than the quantity"
"56","18","There are exactly three stick-shaped rocks.","16","Shape","2","2","7","3","3","Checking whether one stick with other shapes will cause radiation"
"56","18","There are exactly three stick-shaped rocks.","16","Shape","2","2","8","1","1","Just checking to see if one stick is all you need"
"56","3","There is exactly one green rock.","2","Colour","2","3","1","1","1","NULL"
"56","3","There is exactly one green rock.","2","Colour","2","3","2","1","1","Seeing if the '1 stick' rule is colour specific"
"56","3","There is exactly one green rock.","2","Colour","2","3","3","1","1","Checking the other colour just to be sure"
"56","3","There is exactly one green rock.","2","Colour","2","3","4","3","1","Seeing if you can team up one stick with other shapes"
"56","3","There is exactly one green rock.","2","Colour","2","3","5","2","1","This check is to see if one stick + two identical shapes of the same colour will cause radiation"
"56","3","There is exactly one green rock.","2","Colour","2","3","6","1","1","Seeing if two sticks of the same colour will work"
"56","3","There is exactly one green rock.","2","Colour","2","3","7","1","2","Seeing if two sticks of different colours will work"
"56","3","There is exactly one green rock.","2","Colour","2","3","8","1","3","Checking if one green stick plus any number of other different colour sticks (1 or 2) will also work"
"57","26","There are exactly three square-shaped rocks.","18","Shape","3","1","1","1","1","NULL"
"57","26","There are exactly three square-shaped rocks.","18","Shape","3","1","2","1","1","I was mimicking the original pattern to validate the find. "
"57","26","There are exactly three square-shaped rocks.","18","Shape","3","1","3","1","2","2 purple blocks based on first pattern, Red block to test."
"57","26","There are exactly three square-shaped rocks.","18","Shape","3","1","4","1","3","I know that purple (blue?) and red block together in one sequence resulted in radiation. Testing addition of green."
"57","26","There are exactly three square-shaped rocks.","18","Shape","3","1","5","2","1","Three blue/purple rocks resulted in radiation. Testing whether three rocks of the same colour will produce radiation."
"57","26","There are exactly three square-shaped rocks.","18","Shape","3","1","6","3","1","Similarly, testing if three rocks of same colour will result in radiation."
"57","26","There are exactly three square-shaped rocks.","18","Shape","3","1","7","1","1","Adding red to the mix resulted in radiation being observed before. Also, observed that three purple square rocks resulted in a reaction. Testing whether the same applies to three red square rocks together."
"57","26","There are exactly three square-shaped rocks.","18","Shape","3","1","8","2","1","Addition of green in a previous test resulted in radiation. And, testing whether there is radiation with all three rocks of same colour once more. "
"57","0","There is exactly one red rock.","1","Colour","3","2","1","1","1","NULL"
"57","0","There is exactly one red rock.","1","Colour","3","2","2","1","2","Observed that the red rectangle on its own resulted in radiation. testing it with others. "
"57","0","There is exactly one red rock.","1","Colour","3","2","3","1","3","As red and purple/blue rocks resulted in radiation, adding green rectangle rock to test."
"57","0","There is exactly one red rock.","1","Colour","3","2","4","1","1","Testing whether the blue/purple rock on its own is radiation producing."
"57","0","There is exactly one red rock.","1","Colour","3","2","5","3","1","Testing whether  three same- colour rocks of varying shapes will result in radiation production. "
"57","0","There is exactly one red rock.","1","Colour","3","2","6","3","1","Again, testing whether three rocks same colour but different shape result in radiation. "
"57","0","There is exactly one red rock.","1","Colour","3","2","7","2","2","Want to test whether green square blocks with red rectangle is a possible combination."
"57","0","There is exactly one red rock.","1","Colour","3","2","8","1","1","With the success of adding two green square rocks, wanted to see what three together would result in."
"57","15","There are exactly two stick-shaped rocks.","10","Shape","3","3","1","1","1","NULL"
"57","15","There are exactly two stick-shaped rocks.","10","Shape","3","3","2","2","1","Blue/purple rectangle resulted in radiation.Trying adding a square rock same colour. "
"57","15","There are exactly two stick-shaped rocks.","10","Shape","3","3","3","1","1","BAsed on first two tests , testing same colours throughout. "
"57","15","There are exactly two stick-shaped rocks.","10","Shape","3","3","4","2","1","Testing if two rectangles plue a purle square rock (blue/purple) will result in radiation. (as I added blue square previously)"
"57","15","There are exactly two stick-shaped rocks.","10","Shape","3","3","5","2","2","Holding true to two blue rectangles as a main component, testing with another colour square. "
"57","15","There are exactly two stick-shaped rocks.","10","Shape","3","3","6","2","2","Again, seeing a pattern with the two blue rectangles (and now how it combines well with a square rock). TEsting this also."
"57","15","There are exactly two stick-shaped rocks.","10","Shape","3","3","7","2","2","Keeping two blue rectangles as common factor, testing it with green triangle rock (as blue square worked previously)"
"57","15","There are exactly two stick-shaped rocks.","10","Shape","3","3","8","2","2","two blue rectangles common element--adding red triangle (as red square rock worked previously). "
"58","21","There are exactly three green rocks.","14","Colour","2","1","1","1","1","NULL"
"58","21","There are exactly three green rocks.","14","Colour","2","1","2","3","1","I wanted to see if the arrangement was that everything had to be green"
"58","21","There are exactly three green rocks.","14","Colour","2","1","3","1","3","I wanted to see if the arrangement was that everything had to be rectangles"
"58","21","There are exactly three green rocks.","14","Colour","2","1","4","3","2","I wanted too see if all the items had to be green or if just two could be green"
"58","21","There are exactly three green rocks.","14","Colour","2","1","5","2","3","i wanted to see if just the green square coudl radiate"
"58","21","There are exactly three green rocks.","14","Colour","2","1","6","3","1","I am pretty sure that the rule is it has to be three green rocks
"
"58","21","There are exactly three green rocks.","14","Colour","2","1","7","1","1","trying to see if i need the green rectangle or square or if it can be anything green"
"58","21","There are exactly three green rocks.","14","Colour","2","1","8","3","1","i know that the pattern is that it has to be three green rocks, doesnt matter what shape"
"58","9","There are exactly two stick-shaped rocks.","10","Shape","2","2","1","1","1","NULL"
"58","9","There are exactly two stick-shaped rocks.","10","Shape","2","2","2","1","1","if it can work with 3 red rectangles 
"
"58","9","There are exactly two stick-shaped rocks.","10","Shape","2","2","3","2","1","if it needs two rectangles or if one is enough. Also, does it work with a red triangle"
"58","9","There are exactly two stick-shaped rocks.","10","Shape","2","2","4","1","1","does it just work with red rectangles? "
"58","9","There are exactly two stick-shaped rocks.","10","Shape","2","2","5","1","2","does it work with combinations of coloured rectangles"
"58","9","There are exactly two stick-shaped rocks.","10","Shape","2","2","6","2","1","does it work with other shapes "
"58","9","There are exactly two stick-shaped rocks.","10","Shape","2","2","7","2","2","does it work with other colours and other shapes as long as there are two rectangles?
"
"58","9","There are exactly two stick-shaped rocks.","10","Shape","2","2","8","1","2","can you use three rectangles if one is a different colour?"
"58","1","There is exactly one red rock.","1","Colour","2","3","1","1","1","NULL"
"58","1","There is exactly one red rock.","1","Colour","2","3","2","1","1","to test if it works with multiple red triangles or just one"
"58","1","There is exactly one red rock.","1","Colour","2","3","3","3","1","to test if it works with green triangles
"
"58","1","There is exactly one red rock.","1","Colour","2","3","4","1","1","to test if it works with other coloured triangles alone"
"58","1","There is exactly one red rock.","1","Colour","2","3","5","1","1","to test if it works with purple triangles"
"58","1","There is exactly one red rock.","1","Colour","2","3","6","3","1","to test if it works with other red shapes"
"58","1","There is exactly one red rock.","1","Colour","2","3","7","1","3","if it works with other triangles of different colours"
"58","1","There is exactly one red rock.","1","Colour","2","3","8","1","2","to see if it needs three different coloured triangles or just one"
"59","16","There are exactly two triangle-shaped rocks.","11","Shape","2","1","1","1","1","NULL"
"59","16","There are exactly two triangle-shaped rocks.","11","Shape","2","1","2","1","2","exactly two triangles cause radiation. I want to check if they have to be the same colour"
"59","16","There are exactly two triangle-shaped rocks.","11","Shape","2","1","3","1","2","2 triangles red and purple also make radiation so I want to check if it's any colour"
"59","16","There are exactly two triangle-shaped rocks.","11","Shape","2","1","4","1","3","2 trianlgles of any colour make radiation so lets check if the same happens for three"
"59","16","There are exactly two triangle-shaped rocks.","11","Shape","2","1","5","2","1","I want to check if at least one triangle can cause radiation"
"59","16","There are exactly two triangle-shaped rocks.","11","Shape","2","1","6","1","2","I want to check if two shapes that are the same causes radiation"
"59","16","There are exactly two triangle-shaped rocks.","11","Shape","2","1","7","2","2","just checking if another shape makes a difference"
"59","16","There are exactly two triangle-shaped rocks.","11","Shape","2","1","8","2","3","checking if it's two triangles plus anyother"
"59","20","There are exactly three square-shaped rocks.","18","Shape","2","2","1","1","1","NULL"
"59","20","There are exactly three square-shaped rocks.","18","Shape","2","2","2","1","3","to see if the colours make a difference"
"59","20","There are exactly three square-shaped rocks.","18","Shape","2","2","3","1","2","to see if radiation is caused without red"
"59","20","There are exactly three square-shaped rocks.","18","Shape","2","2","4","2","2","see if a triangle makes a difference
"
"59","20","There are exactly three square-shaped rocks.","18","Shape","2","2","5","1","1","see if its three of the same shape"
"59","20","There are exactly three square-shaped rocks.","18","Shape","2","2","6","2","2","to see if a stick makes any difference"
"59","20","There are exactly three square-shaped rocks.","18","Shape","2","2","7","1","1","to see if three red items makes a difference"
"59","20","There are exactly three square-shaped rocks.","18","Shape","2","2","8","1","1","to see if purple makes a difference"
"59","2","There is exactly one red rock.","1","Colour","2","3","1","1","1","NULL"
"59","2","There is exactly one red rock.","1","Colour","2","3","2","1","1","to see if blue makes a difference"
"59","2","There is exactly one red rock.","1","Colour","2","3","3","1","2","to see if it is at lease one red square"
"59","2","There is exactly one red rock.","1","Colour","2","3","4","2","1","to see if another shape makes a difference"
"59","2","There is exactly one red rock.","1","Colour","2","3","5","1","2","to see if red an purple are a match"
"59","2","There is exactly one red rock.","1","Colour","2","3","6","2","1","to see if a stick makes a difference"
"59","2","There is exactly one red rock.","1","Colour","2","3","7","1","1","to see if purple on itsown makes a difference"
"59","2","There is exactly one red rock.","1","Colour","2","3","8","3","1","to see if the three shapes makes a difference"
"60","10","There are exactly two red rocks.","7","Colour","1","1","1","1","1","NULL"
"60","10","There are exactly two red rocks.","7","Colour","1","1","2","1","1","Perhaps the rule is that two triangles of the same colour always cause radiation?"
"60","10","There are exactly two red rocks.","7","Colour","1","1","3","1","1","Whether the rule is that two of the same colour and shape cause radiation, but which shape this is is dependant on the colour."
"60","10","There are exactly two red rocks.","7","Colour","1","1","4","2","2","Whether a red triangle always leads to radiation."
"60","10","There are exactly two red rocks.","7","Colour","1","1","5","1","1","I had not fully tested whether the rule is that two shapes of the same colour cause radiation, with the shape differing depending on colour."
"60","10","There are exactly two red rocks.","7","Colour","1","1","6","2","1","Maybe the rule is that radiation is only observed when there are no triangles if the colour is not red."
"60","10","There are exactly two red rocks.","7","Colour","1","1","7","1","2","It seemed that I should test whether two not red triangles work."
"60","10","There are exactly two red rocks.","7","Colour","1","1","8","1","1","Testing two of the same shape for a colour other than blue - maybe the rule doesn't work for blue."
"60","22","There are exactly three green rocks.","14","Colour","1","2","1","1","1","NULL"
"60","22","There are exactly three green rocks.","14","Colour","1","2","2","1","2","Maybe three triangles causes radiation."
"60","22","There are exactly three green rocks.","14","Colour","1","2","3","1","1","Maybe 3 triangles of the same colour causes radiation."
"60","22","There are exactly three green rocks.","14","Colour","1","2","4","1","1","Maybe three shapes of the same colour cause radiation."
"60","22","There are exactly three green rocks.","14","Colour","1","2","5","1","1","Maybe three shapes of the same colour causes radiation (and for red the shape is not square)."
"60","22","There are exactly three green rocks.","14","Colour","1","2","6","2","2","Maybe an odd number of green triangles is needed."
"60","22","There are exactly three green rocks.","14","Colour","1","2","7","1","3","I have run out of hypothesis to test so want to try some more random arrangements."
"60","22","There are exactly three green rocks.","14","Colour","1","2","8","1","1","Maybe the rule is three of the same shape for green rocks."
"60","3","There is exactly one green rock.","2","Colour","1","3","1","1","1","NULL"
"60","3","There is exactly one green rock.","2","Colour","1","3","2","2","1","Maybe the rule is that it includes the green stick."
"60","3","There is exactly one green rock.","2","Colour","1","3","3","1","1","Maybe the rule is one green rock."
"60","3","There is exactly one green rock.","2","Colour","1","3","4","1","1","Maybe the rule is one rock."
"60","3","There is exactly one green rock.","2","Colour","1","3","5","2","2","Maybe the green is one green rock and possible rocks of other colours."
"60","3","There is exactly one green rock.","2","Colour","1","3","6","2","3","Does one green rock still produce radiation if both other colours are present?"
"60","3","There is exactly one green rock.","2","Colour","1","3","7","2","2","Does one green rock still work if there are no red rocks present?"
"60","3","There is exactly one green rock.","2","Colour","1","3","8","1","1","Does two green rocks work if they are the same shape?"
"61","5","There is exactly one square-shaped rock.","6","Shape","2","1","1","1","1","NULL"
"61","5","There is exactly one square-shaped rock.","6","Shape","2","1","2","1","1","I wanted to test if radiation would occur when 1 square was present or if the previous reaction was due to the colour of rocks."
"61","5","There is exactly one square-shaped rock.","6","Shape","2","1","3","1","1","I wanted to test if multiple square rocks caused the same radiation as 1 rock."
"61","5","There is exactly one square-shaped rock.","6","Shape","2","1","4","2","1","I am testing if the presence of 1 square block and any other blocks causes radiation."
"61","5","There is exactly one square-shaped rock.","6","Shape","2","1","5","3","1","I am testing if the presence of 1 square rock is enough for radiation to occur."
"61","5","There is exactly one square-shaped rock.","6","Shape","2","1","6","3","1","I am  testing if the pink rocks show the same reaction as the green rocks."
"61","5","There is exactly one square-shaped rock.","6","Shape","2","1","7","3","3","I am testing if mixing colours affects the radiation."
"61","5","There is exactly one square-shaped rock.","6","Shape","2","1","8","3","3","I am testing a different set of colours. "
"61","19","There are exactly three red rocks.","13","Colour","2","2","1","1","1","NULL"
"61","19","There are exactly three red rocks.","13","Colour","2","2","2","1","1","Testing if changing the colour triangle but with same number of rocks has different result. "
"61","19","There are exactly three red rocks.","13","Colour","2","2","3","1","1","Testing if shape has same reaction as first test."
"61","19","There are exactly three red rocks.","13","Colour","2","2","4","1","1","Testing if all pink shapes have same reaction. "
"61","19","There are exactly three red rocks.","13","Colour","2","2","5","3","1","Testing if different types of rock shapes in same formation has same reaction"
"61","19","There are exactly three red rocks.","13","Colour","2","2","6","3","1","Testing if purple rocks have a reaction."
"61","19","There are exactly three red rocks.","13","Colour","2","2","7","2","1","Testing 2 of 1 type of rock and 1 other. "
"61","19","There are exactly three red rocks.","13","Colour","2","2","8","2","1","Testing a different mix of pink rocks. "
"61","16","There are exactly two triangle-shaped rocks.","11","Shape","2","3","1","1","1","NULL"
"61","16","There are exactly two triangle-shaped rocks.","11","Shape","2","3","2","1","1","Testing if 1 rock has the same reaction."
